TimeStamp,Is_Participate,PosterScore,PhraseScore,ChooseHigh_Poster,ChooseLow_Poster,ChooseHigh_Phrases1,ChooseHigh_Phrases2,ChooseHigh_Phrases3,Age,Sex,ThrowOut,Awareness_Tra,Awareness_Env,Thoughts,Acton
8/21/2024 11:09:23,Yes,5,90,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,female,No,2,2,,
8/21/2024 11:09:55,Yes,6,5,2,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,other,other,other,3,3,,
8/21/2024 11:10:24,Yes,60,70,4,2,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,20dai,female,Yes,3,3,,
8/21/2024 11:10:34,Yes,80,80,2,4,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,3,3,人間としてのマナーである,特になし
8/21/2024 11:10:36,Yes,4,50,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,40dai,female,Yes,3,3,,
8/21/2024 11:10:39,Yes,50,80,3,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,20dai,female,Yes,3,3,,
8/21/2024 11:10:40,Yes,70,30,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,5,5,どれだけ真意性のある回答となるか。,気を付けていてもモレがある。そこを気を付けるべき。
8/21/2024 11:11:13,Yes,85,80,2,3,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,60dai,male,No,5,3,分別の重要性を再認識しました。,電池は、その都度、家族に依頼する。
8/21/2024 11:11:13,Yes,45,50,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,male,Yes,3,4,,
8/21/2024 11:11:28,Yes,45,70,4,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,No,4,4,,
8/21/2024 11:11:40,Yes,40,100,4,3,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,3,3,ポスター選択時、拡大で見たいです。3の写真が何か分かりませんでした。,
8/21/2024 11:12:13,Yes,65,75,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,female,Yes,4,3,ポスターの言い回しが回りくどいと思いました,
8/21/2024 11:12:27,Yes,70,80,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,,
8/21/2024 11:12:57,Yes,6,80,2,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,No,4,4,,
8/21/2024 11:12:58,Yes,50,50,3,1,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,female,No,3,3,,
8/21/2024 11:13:14,Yes,30,80,3,1,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,30dai,female,Yes,4,4,,
8/21/2024 11:13:19,Yes,80,100,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,70dai,male,Yes,5,5,社会啓発になる。,分別を徹底する。
8/21/2024 11:13:44,Yes,5,100,2,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,No,3,3,ない,ない
8/21/2024 11:14:05,Yes,70,70,2,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,No,4,4,有価にすればゴミはへる,分別
8/21/2024 11:14:43,Yes,8,8,4,1,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,other,female,Yes,2,4,や,に
8/21/2024 11:14:47,Yes,80,70,1,2,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,70dai,male,No,5,5,参考になつた,無駄防止
8/21/2024 11:15:15,Yes,30,50,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,female,Yes,4,4,,
8/21/2024 11:15:31,Yes,5,5,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,No,4,3,,
8/21/2024 11:16:23,Yes,70,90,3,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,4,3,,
8/21/2024 11:16:31,Yes,80,80,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,あまりにもあからさまのような気がします,分かりにくいものもある。紙ごみでも、洗剤の容器は一般ゴミとか
8/21/2024 11:16:33,Yes,5,6,4,3,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,female,No,4,3,,
8/21/2024 11:16:57,Yes,30,20,4,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,female,Yes,4,3,言葉の並べ方、写真イラスト等で印象が大分変わってしまうものだなと思いました。,細かく分けられる物は全て分けて分別してます。
8/21/2024 11:17:11,Yes,7,9,2,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,20dai,male,No,2,2,,
8/21/2024 11:17:49,Yes,60,80,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,female,Yes,4,4,,
8/21/2024 11:18:41,Yes,8,8,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,male,No,3,3,シンプルで分かりやすい,ごみをできるだけ出さない
8/21/2024 11:19:02,Yes,6,7,4,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,70dai,male,Yes,3,3,,
8/21/2024 11:19:30,Yes,90,80,1,3,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,70dai,male,No,4,4,,
8/21/2024 11:19:38,Yes,63,71,1,4,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,40dai,female,Yes,2,2,,
8/21/2024 11:19:38,Yes,5,7,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,60dai,female,No,4,4,,
8/21/2024 11:19:50,Yes,65,80,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,No,4,4,,
8/21/2024 11:20:17,Yes,3,2,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,2,3,,
8/21/2024 11:21:18,Yes,70,60,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,3,抽象的な図画や、否定的言い回しを含むフレーズは人に訴えかけるポスターには合わないと感じた。,資源ゴミでも分かっていながら分別できていないモノがあると認識していた。これから分別方法を再学習して正しい分別を行いたい
8/21/2024 11:21:20,Yes,90,85,2,1,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,30dai,male,Yes,3,3,,
8/21/2024 11:21:32,Yes,94,91,1,3,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,70dai,male,No,4,4,,
8/21/2024 11:22:36,Yes,4,6,2,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,5,4,,
8/21/2024 11:22:58,Yes,7,7,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,4,3,誰でも分かりやすいボスターが必要だと思います,ゴミの分別を意識しています
8/21/2024 11:23:03,Yes,4,9,3,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,5,5,,
8/21/2024 11:23:05,Yes,100,8,2,4,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,5,5,いまさら？,
8/21/2024 11:23:11,Yes,75,75,4,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,female,Yes,4,4,,
8/21/2024 11:23:19,Yes,10,88,2,4,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,30dai,male,Yes,4,4,,
8/21/2024 11:23:37,Yes,50,90,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,3,3,具体的に紙は分別してくださいと書いたほうがわかりやすい,分かる範囲で分別しています
8/21/2024 11:23:50,Yes,50,90,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,3,3,具体的に紙は分別してくださいと書いたほうがわかりやすい,分かる範囲で分別しています
8/21/2024 11:23:50,Yes,45,45,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,other,other,Yes,4,3,,
8/21/2024 11:24:16,Yes,6,6,4,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,70dai,male,Yes,3,3,,
8/21/2024 11:24:53,Yes,10,10,2,1,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,5,4,,
8/21/2024 11:25:04,Yes,95,95,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,male,Yes,3,3,,
8/21/2024 11:25:25,Yes,6,6,4,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,70dai,male,Yes,3,3,,
8/21/2024 11:25:30,Yes,4,4,4,3,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,female,Yes,5,4,,住む場所でゴミの分別の仕方が違う
8/21/2024 11:25:41,Yes,15,50,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,female,Yes,2,2,,
8/21/2024 11:26:04,Yes,1,5,4,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,Yes,5,4,選択肢のセンスが全てイマイチ。わざとかな？,分別不明なものは、役所に電話して確認している。
8/21/2024 11:26:15,Yes,44,40,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,other,other,No,3,2,,
8/21/2024 11:26:51,Yes,10,50,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,female,Yes,2,2,,
8/21/2024 11:26:57,Yes,5,5,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,No,1,1,,
8/21/2024 11:27:49,Yes,100,70,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,female,Yes,5,5,,
8/21/2024 11:27:59,Yes,65,70,4,1,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,No,4,4,,
8/21/2024 11:28:16,Yes,8,22,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,20dai,female,other,4,4,,
8/21/2024 11:28:18,Yes,7,5,2,4,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,4,3,ポスターの様な啓発で分別を気を付けようと思える人は既にちゃんと分別しており、この様なポスターを見ない意識が低い人たちに対して意識させることは難しいと感じた。,最低限、自治体のルールに基づいてゴミ出しを行う。
8/21/2024 11:28:31,Yes,5,37,4,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,5,3,ゴミ分別の必要性,しっかり分別する
8/21/2024 11:28:35,Yes,4,4,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,No,3,3,,
8/21/2024 11:28:57,Yes,30,25,3,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,2,2,アンケート結果が1問目の質問を肯定するよう恣意的に設問されている,グリーンウォッシュを改善するよう政策して欲しい。分別によって期待される効果を数値的・視覚的に体感できるよう公示すべき
8/21/2024 11:28:59,Yes,100,100,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,70dai,male,No,5,4,,
8/21/2024 11:29:33,Yes,60,100,3,4,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,30dai,male,Yes,2,4,,
8/21/2024 11:30:09,Yes,4,4,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,No,3,3,,
8/21/2024 11:30:18,Yes,65,70,4,1,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,No,4,4,,
8/21/2024 11:30:32,Yes,100,100,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,70dai,male,No,5,4,,
8/21/2024 11:31:07,Yes,80,70,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,No,3,2,,
8/21/2024 11:33:52,Yes,85,60,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,female,Yes,4,3,視線の写真が怖くてチラシの内容を見ない可能性がある,分別のルールが地域や住居によって違うのでわかりにくい
8/21/2024 11:36:42,Yes,20,50,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,70dai,male,Yes,5,5,日常的に当然行っていることなのに、何をことさら・・・という感じです。特に最初のポスターは良くない。,当たり前のことなので特記する程のことはない。
8/21/2024 11:42:32,Yes,85,80,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,4,5,,
8/21/2024 11:42:35,Yes,70,60,2,4,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,4,2,全部で何問なのか知りたい,
8/21/2024 12:21:55,Yes,75,70,2,3,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,male,Yes,3,3,,
8/21/2024 12:22:18,Yes,70,50,2,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,3,3,,
8/21/2024 12:23:03,Yes,65,65,2,1,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,3,3,,
8/21/2024 12:23:39,Yes,60,100,4,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,4,4,,
8/21/2024 12:23:56,Yes,40,40,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,4,2,,
8/21/2024 12:24:10,Yes,20,69,3,1,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,30dai,female,No,4,3,,
8/21/2024 12:24:41,Yes,5,55,2,3,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,70dai,male,No,5,5,,
8/21/2024 12:26:44,Yes,75,95,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,5,4,伝えたいことは「短く簡潔」に、書いた方が伝わりやすいと思います。,可能な限り分別して、ゴミは出しています。
8/21/2024 12:38:10,Yes,75,75,1,3,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,3,3,,
8/21/2024 12:38:33,Yes,20,63,4,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,守りたい,分別
8/21/2024 12:38:39,Yes,100,100,2,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,5,5,多くの資源ごみが、燃やすごみとして出されてしまっています。というフレーズがわかりやすいと思う。,
8/21/2024 12:41:15,Yes,30,40,4,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,今の時代もっとひねりを効かせたポスターにしないと、、、,プラは燃やすゴミの燃焼促進材にした方が効果的。
