TimeStamp,Is_Participate,PosterScore,PhraseScore,ChooseHigh_Poster,ChooseLow_Poster,ChooseHigh_Phrases1,ChooseHigh_Phrases2,ChooseHigh_Phrases3,Age,Sex,ThrowOut,Awareness_Tra,Awareness_Env,Thoughts,Acton
8/21/2024 11:10:17,Yes,2,2,4,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,5,5,興味深い,
8/21/2024 11:10:18,Yes,10,1,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,female,Yes,4,4,,
8/21/2024 11:10:21,Yes,30,10,2,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,No,3,3,よい,自治体の通り
8/21/2024 11:10:25,Yes,8,4,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,female,Yes,4,4,,
8/21/2024 11:10:55,Yes,8,13,4,2,資源ごみは燃やすごみとして分別されるものではありません。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,No,3,4,,
8/21/2024 11:11:19,Yes,7,7,1,2,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,4,3,もう一度再確認,分別は必要不可欠
8/21/2024 11:11:59,Yes,10,1,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,female,Yes,4,4,,
8/21/2024 11:12:26,Yes,100,100,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,Yes,3,3,特になし,リサイクルは心がけています
8/21/2024 11:12:48,Yes,90,10,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,5,3,,リサイクルできるものは分別を心がけている
8/21/2024 11:13:37,Yes,55,69,3,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,No,4,3,ゴミをきちんと分別してだす事の大切さがわかった,中身があまり見えないように綺麗に出す事を心がけている
8/21/2024 11:13:38,Yes,66,70,1,3,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,70dai,male,Yes,4,3,,
8/21/2024 11:13:50,Yes,100,55,2,1,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,4,3,身近なアンケートで考えるきっかけになりました,生ごみをできる限り減らすようにしてます
8/21/2024 11:14:03,Yes,95,100,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,female,Yes,5,5,大切な取り組み,細かく分ける
8/21/2024 11:14:05,Yes,8,95,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,30dai,female,Yes,5,5,,
8/21/2024 11:14:07,Yes,5,22,4,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,3,3,,
8/21/2024 11:14:15,Yes,3,30,3,4,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,1,2,ゴミの分別に更に気を遣おうと思った,プラと燃えるゴミの分別
8/21/2024 11:14:44,Yes,30,30,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,No,5,3,もっと分かりやすい言葉で分別を促すべきだと思った,紙は必ず分別するようにしている
8/21/2024 11:14:52,Yes,30,25,4,3,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,20dai,male,Yes,2,2,,
8/21/2024 11:15:08,Yes,8,8,4,2,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,5,5,,
8/21/2024 11:15:13,Yes,1,1,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,female,Yes,4,3,,
8/21/2024 11:15:28,Yes,70,94,3,4,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,30dai,other,Yes,2,2,,
8/21/2024 11:15:37,Yes,70,30,3,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,female,Yes,1,1,髪が資源ごみだということを知らなかった,
8/21/2024 11:16:24,Yes,90,90,1,3,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,10dai,female,No,4,3,ゴミの分別についての意識がより一層高まった。,プラスチック製品などのパックは切って小さくして捨てている。
8/21/2024 11:16:36,Yes,80,70,2,3,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,70dai,male,Yes,4,4,,資源ゴミにできるものは，殆どしている。
8/21/2024 11:17:35,Yes,20,5,4,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,5,5,ゴミ分別のマナーを守らない人が多いので警鐘になれば良いなと思います,面倒くさがらずにしっかりと分類して、分からなければ調べてから分別しています
8/21/2024 11:17:54,Yes,20,20,4,1,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,female,Yes,3,3,普段自然にしていることなので特に何も感じない,ゴミをださないようにしている
8/21/2024 11:18:09,Yes,30,50,4,3,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,3,3,,
8/21/2024 11:18:20,Yes,3,3,1,3,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,20dai,female,Yes,5,5,,
8/21/2024 11:18:21,Yes,20,20,3,2,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,2,3,ゴミを分別することに強い意識を持たせるポスターではないと感じた,カン・ペットボトル等基本分別しかしていないので意識はない
8/21/2024 11:18:22,Yes,5,5,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,資源ごみへの知識と意識をすることが大切に思いました。,最近、プラごみの回収が始まりプラごみ専用置き場を家族が、捨てやすい場所に設置しました。
8/21/2024 11:19:32,Yes,70,80,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,60dai,male,Yes,4,4,,
8/21/2024 11:19:41,Yes,75,65,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,4,4,,
8/21/2024 11:20:40,Yes,40,10,3,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,30dai,male,Yes,3,3,,
8/21/2024 11:20:47,Yes,10,10,3,2,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,4,4,,
8/21/2024 11:20:49,Yes,80,70,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,70dai,male,Yes,4,4,,資源ゴミ回収に前向きである。
8/21/2024 11:21:37,Yes,80,70,1,3,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,4,4,,
8/21/2024 11:21:45,Yes,19,9,2,4,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,40dai,male,Yes,4,4,,
8/21/2024 11:21:58,Yes,50,50,3,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,特になし,分別
8/21/2024 11:22:07,Yes,90,80,2,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,No,4,3,ゴミがちゃんと分別されてほしい,
8/21/2024 11:22:14,Yes,80,60,2,3,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,4,4,,分別を意識している
8/21/2024 11:22:23,Yes,6,7,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,70dai,male,No,4,4,私の町はゴミの分別を随分前からやっている。,ゴミの家庭への持ち帰りの徹底
8/21/2024 11:22:42,Yes,8,7,3,1,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,5,5,特にありません。,特にありません。
8/21/2024 11:23:05,Yes,8,10,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,5,4,,
8/21/2024 11:24:03,Yes,53,8,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,No,4,3,,
8/21/2024 11:24:13,Yes,5,6,4,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,4,4,,
8/21/2024 11:24:23,Yes,70,80,2,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,No,4,3,,
8/21/2024 11:24:44,Yes,30,100,4,2,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,male,Yes,3,3,,
8/21/2024 11:25:03,Yes,50,50,4,1,資源ごみは燃やすごみとして分別されるものではありません。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,,
8/21/2024 11:25:13,Yes,90,90,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,70dai,female,Yes,4,3,一人一人が自覚をもって取り組むべきだと思う,市町村で指定された通りにしている
8/21/2024 11:25:23,Yes,8,3,2,4,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,20dai,female,Yes,2,2,紙が資源ごみなのを知らなかった。,特になし。
8/21/2024 11:25:36,Yes,5,6,4,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,female,Yes,4,3,,
8/21/2024 11:26:38,Yes,70,20,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,70dai,male,Yes,3,3,なし,ゴミを少なくするだけてなく、コンパクトにまとめる
8/21/2024 11:27:26,Yes,60,90,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,female,Yes,4,4,文字が多いポスターは読む気が失せる,カトラリーはもらわない
8/21/2024 11:27:27,Yes,80,80,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,5,3,,
8/21/2024 11:27:32,Yes,2,80,1,3,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,5,5,目の写真は気持ちが悪いと思う,
8/21/2024 11:28:17,Yes,6,5,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,言葉の難しさをかんじました。,プラごみの分別を意識しています。
8/21/2024 11:29:03,Yes,90,100,1,4,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,5,5,,消費を美徳として生きてきた国のこれが末路
8/21/2024 11:29:11,Yes,6,7,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,70dai,male,No,4,4,私の町は前からゴミの分別をしています。,ゴミの家庭への持ち帰り
8/21/2024 11:29:28,Yes,70,75,4,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,3,3,考えさせられた,特に無し
8/21/2024 11:30:21,Yes,60,46,1,2,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,30dai,female,Yes,4,4,,
8/21/2024 11:30:24,Yes,70,60,2,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,4,4,ゴミに関する意識が高まった。,いつかは自分にはね返ってくる。
8/21/2024 11:30:28,Yes,70,10,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,3,2,,
8/21/2024 11:30:41,Yes,7,7,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,,
8/21/2024 11:30:44,Yes,70,75,3,4,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,4,3,ゴミの分別の意識を高める事が出来ました。,広く認知され、分別意識を高く持つ世の中になってもらえればと思う
8/21/2024 11:31:11,Yes,75,65,2,4,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,3,4,,
8/21/2024 11:31:57,Yes,10,30,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,5,4,資源ごみの捨て方について改めて考えた。,再生可能そうなものはしっかり分別
8/21/2024 11:32:06,Yes,20,15,4,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,male,Yes,3,3,,
8/21/2024 11:33:26,Yes,30,100,4,2,資源ごみは燃やすごみとして分別されるものではありません。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,4,3,,
8/21/2024 11:34:13,Yes,50,70,4,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,No,5,5,,
8/21/2024 11:34:25,Yes,1,50,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,2,2,,
8/21/2024 11:34:33,Yes,65,40,4,1,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,40dai,male,Yes,3,3,,
8/21/2024 11:35:42,Yes,30,100,2,3,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,3,3,,
8/21/2024 11:39:43,Yes,4,40,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,Yes,3,3,目が怖い。,資源分別もそうだけど、回収する人達が仕事しやすいように心がけている。
8/21/2024 12:21:18,Yes,9,9,4,2,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,2,2,,
8/21/2024 12:22:52,Yes,84,83,4,3,資源ごみは燃やすごみとして分別されるものではありません。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,4,4,わかりやすい,
8/21/2024 12:24:39,Yes,6,70,4,2,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,4,3,ゴミの分別は難しいが大事,リサイクルに食品トレーやペツトボトル出している
8/21/2024 12:25:14,Yes,60,40,4,1,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,50dai,female,Yes,5,4,,
8/21/2024 12:25:27,Yes,3,5,4,2,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,選択肢がわかりにくい,市の案内を確認して分別する。
8/21/2024 12:26:36,Yes,72,7,4,3,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,ゴミの分別は大事,リサイクル出来るものはする
8/21/2024 12:28:27,Yes,5,6,3,1,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,female,Yes,4,4,ゴミ分別を皆さんしてないのでしょうか。,小さくして捨てる
8/21/2024 12:38:48,Yes,10,90,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,60dai,male,Yes,5,5,,
8/21/2024 12:38:48,Yes,10,10,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,3,3,,
8/21/2024 12:40:11,Yes,90,100,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,60dai,male,Yes,5,5,,
8/21/2024 12:43:57,Yes,5,5,3,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,5,4,選択肢の幅が狭いと思いました。人の目を表現するのは、万引きや犯罪などのイメージがあり、不快に感じました。言葉の表現も回りくどいものより、一瞬で頭に入るものがわかりやすいと感じました。,できる限り分別しています。判断つかないものがある時に、困ることがあります。
