TimeStamp,Is_Participate,PosterScore,ChooseHigh_Poster,ChooseLow_Poster,ChooseHigh_Phrases1,ChooseHigh_Phrases2,ChooseHigh_Phrases3,Age,Sex,ThrowOut,Awareness_Tra,Awareness_Env,Thoughts,Acton
9/29/2024 14:03:58,Yes,65,4,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,60dai,female,Yes,4,4,,
9/29/2024 14:04:02,Yes,35,3,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,4,2,最後まで 明瞭で回答しやすかったです,ゴミ捨て場に　ポスター
9/29/2024 14:04:06,Yes,6,2,4,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,60dai,male,Yes,4,4,今一度分別について考えた,迷ったらマニュアルをみる
9/29/2024 14:04:17,Yes,60,1,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,4,4,,
9/29/2024 14:04:27,Yes,60,4,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,4,3,,
9/29/2024 14:04:29,Yes,80,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,4,4,,
9/29/2024 14:04:32,Yes,95,4,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,10dai,male,No,2,1,,
9/29/2024 14:04:34,Yes,85,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,20dai,female,Yes,3,2,,
9/29/2024 14:04:50,Yes,7,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,No,4,3,,
9/29/2024 14:04:57,Yes,3,1,4,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,female,Yes,4,3,ゴミについて改めて考えました,間違えないように
9/29/2024 14:05:04,Yes,20,2,3,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,30dai,female,Yes,1,1,,
9/29/2024 14:05:07,Yes,80,4,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,,
9/29/2024 14:05:08,Yes,60,1,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,70dai,male,Yes,4,4,,
9/29/2024 14:05:14,Yes,5,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,female,No,4,3,分別は大事,分別は正確に
9/29/2024 14:05:15,Yes,80,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,3,2,,
9/29/2024 14:05:25,Yes,50,2,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,5,4,資源を大切にしたい,
9/29/2024 14:05:38,Yes,50,1,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,20dai,female,Yes,5,3,,
9/29/2024 14:05:39,Yes,7,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,70dai,male,Yes,4,4,いろいろ再認識,きちんと分別する
9/29/2024 14:05:40,Yes,68,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,4,3,,
9/29/2024 14:05:48,Yes,5,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,4,3,ごみの出し方は自治体によって違う,
9/29/2024 14:06:07,Yes,65,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,4,4,問いがわかりやすくて答えやすい,モノをなるべく買わないようにする
9/29/2024 14:06:10,Yes,50,4,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,other,other,other,4,3,,
9/29/2024 14:06:28,Yes,70,3,1,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,3,3,例として表示された絵が画一的すぎる（四つ中三つが眼は…）,自治体が作成したゴミ出しのパンフレットを見ていると思ったよりもいい加減（e.g.金属でも小さいものは家庭ごみとして出せ）真面目にやる気が削がれる
9/29/2024 14:06:45,Yes,40,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,male,Yes,4,4,,
9/29/2024 14:06:48,Yes,80,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,male,Yes,4,3,,ビン・カンは中身を洗って捨ててます
9/29/2024 14:06:52,Yes,80,1,3,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,70dai,male,No,4,4,,
9/29/2024 14:06:56,Yes,100,3,4,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,4,4,,
9/29/2024 14:06:58,Yes,75,2,4,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,No,4,4,特にない,
9/29/2024 14:06:59,Yes,100,1,4,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,70dai,male,Yes,4,4,よい。,常に分別を意識。
9/29/2024 14:07:01,Yes,50,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,3,3,,
9/29/2024 14:07:09,Yes,50,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,No,2,3,,
9/29/2024 14:07:19,Yes,5,2,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,50dai,male,No,3,3,今後の環境破壊が切実,ゴミをなるべく出さない
9/29/2024 14:07:24,Yes,6,3,1,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,30dai,male,Yes,4,4,,
9/29/2024 14:08:04,Yes,92,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,5,5,特になし,リサイクル
9/29/2024 14:08:10,Yes,5,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,female,No,4,3,分別は大事,分別は正確に
9/29/2024 14:08:10,Yes,6,4,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,4,4,,
9/29/2024 14:08:20,Yes,5,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,4,3,特にない,なるべく減らす
9/29/2024 14:08:26,Yes,50,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,50dai,male,No,3,3,,
9/29/2024 14:08:35,Yes,50,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,60dai,male,Yes,3,3,改めて再認識するよい機会となりました。,分別に注意している
9/29/2024 14:08:41,Yes,20,1,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,20dai,male,Yes,2,1,,
9/29/2024 14:09:05,Yes,50,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,5,3,ゴミ処理場でゴミの仕分けしている方々の姿を見ることは普段ないので写真を見て個人個人の仕分けは大切だと改めて思った。,ペットボトルの蓋を回収場所に持って行っている。
9/29/2024 14:09:16,Yes,85,2,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,4,4,,
9/29/2024 14:09:18,Yes,52,2,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,female,No,3,3,,
9/29/2024 14:09:21,Yes,78,2,1,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,3,3,,
9/29/2024 14:09:57,Yes,5,2,4,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,4,4,,
9/29/2024 14:10:13,Yes,25,4,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,5,4,ゴミを分別すれば資源化とゴミの減量に繋がる,生産者も分別し易いようにして欲しい
9/29/2024 14:10:21,Yes,90,2,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,勉強になる,ゴミの回収者の気持ちを考えてゴミは出している
9/29/2024 14:10:23,Yes,100,3,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,3,3,,
9/29/2024 14:10:32,Yes,80,2,4,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,70dai,male,Yes,5,5,分別もそうですが、基本は必要なものしか購入せず、ゴミを少なるすることの啓蒙が必要でしょう。,生ごみは、自宅の庭に埋めています。
9/29/2024 14:10:36,Yes,5,4,2,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,5,4,どれも今ひとつなポスターだと思う,資源化ゴミの知識を増やす
9/29/2024 14:10:37,Yes,90,3,2,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,No,5,4,,
9/29/2024 14:10:55,Yes,100,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,50dai,female,Yes,5,5,,
9/29/2024 14:10:59,Yes,60,2,3,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,4,4,あらためてゴミの分別の大切さを感じました。,普段から捨てるゴミを分別していて、しっかり対応している。
9/29/2024 14:11:48,Yes,70,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,60dai,female,Yes,3,3,ポスターの分別する人をもう少しクローズアップしないと瞬時に人とわからない,買いたくてもどんなごみになるかわからないので買い控えることがある
9/29/2024 14:13:22,Yes,80,2,1,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,60dai,male,Yes,3,3,地区によって、分別がちがうので、ポスターも、いろいろな、タイプが必要性が、あると思った。,
9/29/2024 14:14:08,Yes,80,4,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,,
9/29/2024 14:14:16,Yes,7,4,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,male,Yes,3,3,,
9/29/2024 14:14:25,Yes,70,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,5,3,ゴミの分別はあたりまえのこと,ゴミを小さくして捨てる
9/29/2024 14:16:06,Yes,75,3,4,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,Yes,4,3,ポスターの フレーズによって読む方の受け取る印象が大きく変わると思った。,プラスチックゴミが燃えるゴミに混じらないように気を付けている。
