TimeStamp,Is_Participate,PosterScore,ChooseHigh_Poster,ChooseLow_Poster,ChooseHigh_Phrases1,ChooseHigh_Phrases2,ChooseHigh_Phrases3,Age,Sex,ThrowOut,Awareness_Tra,Awareness_Env,Thoughts,Acton
9/29/2024 14:03:22,Yes,70,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,4,3,,
9/29/2024 14:03:22,Yes,70,2,4,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,,
9/29/2024 14:03:24,Yes,85,2,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,20dai,male,Yes,4,3,なし,特になし
9/29/2024 14:03:26,Yes,2,2,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,4,3,,
9/29/2024 14:03:36,Yes,70,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,,
9/29/2024 14:03:37,Yes,40,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,分別大切,ゴミをなるべく出さない様にする
9/29/2024 14:03:38,Yes,10,4,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,No,3,1,,
9/29/2024 14:03:39,Yes,2,1,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,female,Yes,2,3,なし,
9/29/2024 14:03:41,Yes,40,3,1,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,5,4,分別は大事,
9/29/2024 14:03:48,Yes,33,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,4,3,面白い質問でした,できる限り分別しています
9/29/2024 14:03:57,Yes,6,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,30dai,male,Yes,3,2,,
9/29/2024 14:03:59,Yes,6,2,4,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,No,3,3,特にない,
9/29/2024 14:04:02,Yes,3,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,4,3,,リサイクルできる物はリサイクル回収に出している。
9/29/2024 14:04:13,Yes,75,2,1,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,70dai,female,Yes,3,3,,
9/29/2024 14:04:20,Yes,80,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,No,4,4,,
9/29/2024 14:04:25,Yes,93,4,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,4,4,,
9/29/2024 14:04:27,Yes,30,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,No,4,3,,
9/29/2024 14:04:28,Yes,40,4,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,No,3,3,,
9/29/2024 14:04:31,Yes,30,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,4,3,ない,
9/29/2024 14:04:32,Yes,7,4,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,other,other,Yes,4,4,,
9/29/2024 14:04:41,Yes,7,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,No,2,3,,
9/29/2024 14:04:52,Yes,60,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,60dai,male,No,4,4,,
9/29/2024 14:05:00,Yes,80,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,5,4,,
9/29/2024 14:05:02,Yes,75,4,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,5,5,人の目を気にしないとできない大人が多いのかと感じました。,紛らわしい場合は必ず行政のHPやポスターでで分別する種類を確認するようにしています。
9/29/2024 14:05:02,Yes,100,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,5,5,,
9/29/2024 14:05:03,Yes,7,4,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,4,3,,
9/29/2024 14:05:10,Yes,88,4,3,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,2,2,,
9/29/2024 14:05:11,Yes,85,2,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,5,4,資源への気持ちを再確認した,未来思考で考えている
9/29/2024 14:05:12,Yes,80,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,No,4,4,,
9/29/2024 14:05:17,Yes,95,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,,
9/29/2024 14:05:20,Yes,5,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,3,3,,
9/29/2024 14:05:22,Yes,50,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,4,3,,
9/29/2024 14:05:22,Yes,40,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,,
9/29/2024 14:05:26,Yes,80,2,4,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,4,3,ポスターによって印象が変わることがわかりました。,ごみをなるべく出さないようには努力しています。
9/29/2024 14:05:34,Yes,65,4,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,3,3,,
9/29/2024 14:05:35,Yes,70,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,ゴミの分別は大切だと改めて考えさせられました。,意識してゴミの分別に取り組んでいます。
9/29/2024 14:05:35,Yes,60,2,1,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,other,other,Yes,3,3,,
9/29/2024 14:05:37,Yes,40,3,4,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,4,3,,
9/29/2024 14:05:38,Yes,6,3,4,資源ごみは燃やすごみとして分別されるものではありません。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,3,4,,
9/29/2024 14:05:41,Yes,70,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,4,3,,
9/29/2024 14:05:55,Yes,44,4,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,3,3,,
9/29/2024 14:05:56,Yes,50,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,female,No,3,3,,
9/29/2024 14:05:56,Yes,7,4,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,4,4,,
9/29/2024 14:06:09,Yes,70,2,1,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,70dai,female,Yes,4,4,,
9/29/2024 14:06:11,Yes,90,3,4,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,60dai,male,Yes,4,4,普段何気ないゴミの分別を勉強させられました。,きちんとルールを守る事。
9/29/2024 14:06:13,Yes,90,3,4,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,5,3,,
9/29/2024 14:06:14,Yes,55,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,5,4,資源は大切に。,資源になるものはリサイクルに協力し、ゴミとして廃棄しないこと。
9/29/2024 14:06:18,Yes,45,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,male,Yes,3,3,,
9/29/2024 14:06:23,Yes,60,1,4,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,40dai,male,Yes,4,4,大切な事ですね,当たり前の事を当たり前にする
9/29/2024 14:06:25,Yes,14,4,2,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,20dai,female,Yes,3,4,テーマが良い,ゴミを捨てる際に、どんなゴミになるのか考える
9/29/2024 14:06:25,Yes,70,3,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,3,3,,
9/29/2024 14:06:42,Yes,88,2,4,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,20dai,female,Yes,4,3,,
9/29/2024 14:06:56,Yes,70,2,4,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,40dai,female,No,3,3,,
9/29/2024 14:07:07,Yes,5,3,4,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,3,3,リサイクル,ゆすいですてる
9/29/2024 14:07:08,Yes,70,1,3,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,No,3,3,特にありません。,
9/29/2024 14:07:10,Yes,50,1,4,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,No,3,3,,
9/29/2024 14:07:45,Yes,87,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,4,4,,
9/29/2024 14:07:45,Yes,30,3,1,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,30dai,male,Yes,4,4,,
9/29/2024 14:07:45,Yes,5,2,3,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,5,3,,
9/29/2024 14:08:01,Yes,6,3,1,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,female,Yes,4,2,紙が資源ごみだと知りませんでした。,ゴミはなるべく持ち帰るようにしています。
9/29/2024 14:08:06,Yes,70,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,female,Yes,4,3,,
9/29/2024 14:08:13,Yes,45,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,言葉ではなかなか伝わりにくそうだと思った,なるべく詰め替え商品を買う。面倒で場所をとるが、ゴミごとのゴミ箱を複数用意する。
9/29/2024 14:08:16,Yes,20,3,2,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,40dai,female,Yes,4,3,,
9/29/2024 14:08:26,Yes,80,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,4,4,,
9/29/2024 14:08:42,Yes,35,3,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,female,Yes,4,3,,
9/29/2024 14:08:54,Yes,3,3,1,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,female,Yes,4,3,,
9/29/2024 14:09:00,Yes,1,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,No,4,4,,
9/29/2024 14:09:28,Yes,70,4,1,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,3,2,,
9/29/2024 14:09:34,Yes,73,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,5,5,ゴミの分別絶対して,ちゃんと分別する
9/29/2024 14:09:41,Yes,70,3,1,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,4,5,,使い捨ての商品を買わない
9/29/2024 14:10:27,Yes,70,4,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,4,3,,
9/29/2024 14:10:49,Yes,2,4,2,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,4,4,劇画っぽい男性の目も気持ち悪いが、若い同性の目に嫌悪感を強く覚えた,同じ市区町村に住んでいても分別が変わるのでアプリで確認している
9/29/2024 14:10:52,Yes,30,4,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,No,4,3,,分別で分かりにくいときは調べるようにしています。
9/29/2024 14:10:57,Yes,40,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,3,3,特にありません。,自治体の規定通りたんたんとこなしている。
9/29/2024 14:11:26,Yes,60,3,4,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,Yes,4,3,,
9/29/2024 14:12:40,Yes,95,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,5,5,ゴミの分別絶対,分別をする
9/29/2024 14:15:22,Yes,30,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,No,4,4,ポスターが怖い,ゴミは少なく、分別もしっかりする
9/29/2024 14:18:58,Yes,50,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,4,4,答えづらいと感じました,なるべく小さくして捨てるようにしています。
9/29/2024 14:50:10,Yes,20,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,No,3,2,,
