TimeStamp,Is_Participate,PosterScore,PhraseScore,ChooseHigh_Poster,ChooseLow_Poster,ChooseHigh_Phrases1,ChooseHigh_Phrases2,ChooseHigh_Phrases3,Age,Sex,ThrowOut,Awareness_Tra,Awareness_Env,Thoughts,Acton
8/21/2024 11:20:17,1,5,1,2,1,3,1,0,3,0,0,3,3,,
8/21/2024 11:20:32,1,35,35,4,1,3,1,1,3,1,0,3,3,,
8/21/2024 11:20:32,1,50,60,3,1,3,0,0,5,0,1,4,3,,
8/21/2024 11:20:41,1,70,50,3,2,0,0,0,4,0,0,4,4,,
8/21/2024 11:21:04,1,45,20,2,1,0,0,1,2,1,0,3,3,,
8/21/2024 11:21:18,1,29,49,2,3,1,1,1,2,0,0,4,3,,
8/21/2024 11:21:29,1,90,95,4,1,2,1,1,6,1,0,5,5,特にありません,なるべく、生ごみを出さない
8/21/2024 11:21:54,1,3,85,4,1,2,1,1,4,1,0,5,5,ポスターの力は非常に強いと思う。分別を徹底してもらうためにベストなポスターを作成してほしい。,なるべくごみを増やさないように商品購入の段階から考えている。
8/21/2024 11:22:00,1,20,100,3,3,3,1,1,3,1,0,5,5,,
8/21/2024 11:22:07,1,40,30,2,1,1,1,1,2,1,0,3,3,,
8/21/2024 11:22:26,1,10,80,4,1,0,0,1,4,1,0,4,4,,
8/21/2024 11:22:57,1,78,69,2,3,2,0,1,2,1,0,5,4,,
8/21/2024 11:22:58,1,6,6,4,1,3,0,0,4,1,0,4,3,,
8/21/2024 11:23:22,1,83,50,3,4,0,0,0,4,0,0,4,5,画像ポスター比較のアスキングが拡大できないのでみずらく正確なアスキング回答が行えない印象がある,
8/21/2024 11:24:45,1,6,6,3,1,3,0,0,4,1,0,4,3,特にない,出来るだけ細かく分別する
8/21/2024 11:25:05,1,70,100,1,2,2,0,1,4,1,0,4,4,,
8/21/2024 11:25:19,1,20,80,3,1,1,1,1,4,0,0,5,5,,
8/21/2024 11:25:45,1,6,7,1,1,2,0,0,3,0,0,5,5,特になし,特になし
8/21/2024 11:26:00,1,65,85,4,1,0,0,0,3,1,0,4,4,少し威圧的に感じた,できるだけ汚さないようにしている
8/21/2024 11:26:05,1,99,80,2,3,3,1,0,3,1,0,3,5,意味意義のあるポスターを作られていると思った,自分はゴミについて勉強をする機会があったので分別の大切さにも気づいたが、勉強の機会がない方には興味が持てないことだと思うので全員にそのような機会があれば良いのにと思う。
8/21/2024 11:26:25,1,1,1,3,1,1,0,0,3,1,1,3,3,,
8/21/2024 11:26:39,1,10,10,3,1,0,1,1,4,0,0,3,3,,
8/21/2024 11:27:09,1,100,100,1,4,3,0,0,4,1,0,4,3,目というものがどれほど無意識に効果的に働きかけているか実感,
8/21/2024 11:27:46,1,65,60,4,1,0,0,0,3,1,0,4,4,,
8/21/2024 11:28:06,1,90,50,2,2,0,0,0,3,0,0,3,3,,
8/21/2024 11:28:17,1,5,5,3,4,1,1,0,5,1,0,4,4,ゴミの分別はホントに大切だと改めて感じました,きちんと分別して燃えるゴミを減らす努力をしている
8/21/2024 11:28:49,1,10,30,3,1,3,0,0,5,0,0,4,3,,
8/21/2024 11:29:12,1,56,80,3,2,0,0,0,2,1,0,3,2,普段から紙はリサイクルしているが、今後も継続したいと思った。,紙や段ボールは当たり前のように資源ごみとして扱っている。
8/21/2024 11:29:41,1,60,70,3,1,0,0,0,3,0,0,5,4,社会に有用なアンケートであると思う,金属や家電の廃棄にも気を使って分別している
8/21/2024 11:30:19,1,5,5,3,4,1,1,0,5,1,0,4,4,,
8/21/2024 11:31:04,1,25,3,3,1,1,1,0,1,0,0,2,2,,
8/21/2024 11:31:13,1,40,40,3,1,0,0,0,3,0,0,5,3,,
8/21/2024 11:31:39,1,20,70,2,1,0,0,0,3,0,0,3,3,,
8/21/2024 11:32:10,1,1,1,3,1,0,0,0,3,0,1,5,1,リサーチするだけ無駄だと感じた,分別などは以前からパーフェクトなんで、意識しなくてもきちんと出来てる
8/21/2024 11:36:38,1,5,5,3,4,1,1,0,5,1,0,4,4,,
8/21/2024 11:36:42,1,30,10,3,2,1,0,1,5,1,0,4,5,ごみを道に捨てる人がわからない。分別の事を考える事が大事だ,ゴミは道端に捨てない。仕分けはしっかりやる
8/21/2024 11:39:07,1,5,5,3,4,1,1,0,5,1,0,4,4,,
8/21/2024 11:44:20,1,50,10,2,1,0,0,0,5,0,0,5,4,参考になりました,日頃から、家族で会話等
8/21/2024 12:06:50,1,3,7,4,1,3,0,0,3,0,0,4,4,,
8/21/2024 12:09:01,1,70,100,3,2,2,0,1,3,1,0,5,4,知らなかった事や、え？と思う言葉のほうが興味がわいて、ポスターをちゃんと見ようとする心理がわいた,ダンボールと紙ごみの分別
8/21/2024 12:21:40,1,12,11,2,1,1,1,1,3,0,0,5,4,,
8/21/2024 12:22:45,1,75,1,3,1,3,0,1,3,0,0,4,4,,
8/21/2024 12:22:58,1,5,50,1,1,1,0,1,4,0,0,3,3,,
8/21/2024 12:23:00,1,31,50,4,1,0,0,0,3,0,0,3,3,,
8/21/2024 12:23:01,1,10,10,2,1,3,0,0,4,0,0,5,3,,
8/21/2024 12:23:25,1,7,74,2,1,2,0,1,3,1,1,4,3,,
8/21/2024 12:25:03,1,50,30,2,3,3,1,0,5,1,0,5,4,もう少しインパクトのあるフレーズが欲しかった,行政の指示に忠実に従う
8/21/2024 12:37:08,1,8,5,1,3,2,0,1,3,0,0,3,3,,
8/21/2024 12:37:35,1,97,35,1,1,1,1,1,3,0,0,2,5,なし,なし
8/21/2024 12:37:58,1,6,72,1,2,0,0,1,3,0,0,4,4,,
8/21/2024 12:38:03,1,50,50,1,3,3,1,0,3,0,0,5,5,,
8/21/2024 12:38:12,1,5,4,2,1,2,1,0,5,1,0,3,3,矛盾してる,特になし
8/21/2024 12:39:37,1,50,80,2,3,2,0,0,3,0,0,5,5,,
8/21/2024 12:40:10,1,4,5,2,4,1,1,0,3,1,1,3,4,,
