TimeStamp,Is_Participate,PosterScore,ChooseHigh_Poster,ChooseLow_Poster,ChooseHigh_Phrases1,ChooseHigh_Phrases2,ChooseHigh_Phrases3,Age,Sex,ThrowOut,Awareness_Tra,Awareness_Env,Thoughts,Acton
9/29/2024 14:04:15,Yes,75,4,3,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,female,Yes,4,4,ゴミの分別の必要性を再認識しました,自治体のルールに則って、きちんと分別することを意識しています。
9/29/2024 14:04:23,Yes,4,3,2,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,50dai,female,Yes,4,4,,
9/29/2024 14:04:32,Yes,60,2,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,70dai,male,Yes,4,4,,
9/29/2024 14:04:35,Yes,75,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,No,4,2,,できるだけ分別している
9/29/2024 14:04:37,Yes,7,4,3,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,シンプルなポスターほど頭に入ってくる,
9/29/2024 14:04:41,Yes,50,3,1,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,other,female,Yes,4,4,怖いポスターは逆効果だと思う。,リサイクル活動や啓発をもっとすすめる必要があると思う。
9/29/2024 14:04:43,Yes,50,4,1,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,60dai,male,Yes,3,3,,
9/29/2024 14:04:45,Yes,70,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,1,3,紙は資源ごみ,特にない
9/29/2024 14:04:47,Yes,5,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,female,No,3,5,普段、ごみを分けていると思っていましたが、気を付けないといけないと感じました。ありがとうござ字ました。,燃えるゴミ燃えないゴミをしっかり分別している。
9/29/2024 14:04:52,Yes,40,4,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,No,4,3,,
9/29/2024 14:05:01,Yes,5,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,No,3,3,,
9/29/2024 14:05:07,Yes,80,4,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,female,Yes,4,4,フレーズによって受ける印象が違うことが面白かったです。,小さくしていいものは小さく処理をする、リサイクル出来るものはリサイクルする
9/29/2024 14:05:10,Yes,7,3,1,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,No,3,2,紙が資源ごみだと知れて良かったです。,
9/29/2024 14:05:16,Yes,70,2,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,male,Yes,4,3,,洗ってから捨てるようにしている
9/29/2024 14:05:20,Yes,75,1,2,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,特になし,特になし
9/29/2024 14:05:30,Yes,20,3,2,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,3,3,,
9/29/2024 14:05:30,Yes,75,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,60dai,male,Yes,4,3,,
9/29/2024 14:05:40,Yes,60,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,70dai,male,No,5,5,,回収後、資源ゴミはきちんと利活用されているのでしょうか？
9/29/2024 14:05:45,Yes,75,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,70dai,female,Yes,5,4,,
9/29/2024 14:05:50,Yes,28,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,4,4,,
9/29/2024 14:06:01,Yes,69,2,3,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,5,3,,
9/29/2024 14:06:05,Yes,75,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,No,4,3,,
9/29/2024 14:06:06,Yes,7,4,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,,
9/29/2024 14:06:15,Yes,80,4,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,3,3,,
9/29/2024 14:06:34,Yes,70,2,3,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,4,4,,必ず分別する
9/29/2024 14:06:45,Yes,75,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,70dai,male,No,5,5,役に立った,分別を心掛けている
9/29/2024 14:06:46,Yes,37,2,1,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,30dai,female,Yes,4,4,,
9/29/2024 14:06:48,Yes,5,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,60dai,male,No,5,5,,
9/29/2024 14:06:50,Yes,40,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,3,2,ポスターのデザインについて興味深く回答させていただきました。,市の分別ルールをしっかり守るようにしています。
9/29/2024 14:06:55,Yes,50,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,female,Yes,4,4,自分は割とできていると思う。,意識したい。
9/29/2024 14:06:59,Yes,50,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,2,2,答えにくかった,なるべく分別する
9/29/2024 14:07:04,Yes,55,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,,
9/29/2024 14:07:08,Yes,50,2,4,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,male,No,4,3,,
9/29/2024 14:07:11,Yes,5,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,No,3,3,,
9/29/2024 14:07:21,Yes,53,2,3,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,3,1,,
9/29/2024 14:07:26,Yes,80,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,4,3,,外出先で買ったペットボトルは持ち帰り、洗浄後にリサイクルに出すことが増えました。以前は何も考えすに捨てていたと思います。
9/29/2024 14:07:34,Yes,70,3,1,資源ごみは燃やすごみとして分別されるものではありません。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,3,3,常に注意が必要,常に気を付けている
9/29/2024 14:07:36,Yes,60,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,No,2,2,,
9/29/2024 14:07:39,Yes,80,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,40dai,male,No,3,3,ゴミを仕分けることは大切なことだと思った,節電を心掛けている
9/29/2024 14:07:44,Yes,30,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,4,3,わかりにくい,ゴミ分別辞典
9/29/2024 14:08:03,Yes,5,2,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,5,4,,
9/29/2024 14:08:09,Yes,50,3,1,資源ごみは燃やすごみとして分別されるものではありません。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,male,Yes,4,3,,
9/29/2024 14:08:09,Yes,60,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,3,2,,
9/29/2024 14:08:10,Yes,7,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,male,Yes,5,5,,川が綺麗になれば海が綺麗になると思いゴミ拾いをしている。
9/29/2024 14:08:14,Yes,75,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,4,4,資源を守りたい,
9/29/2024 14:08:22,Yes,90,1,2,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,2,1,,
9/29/2024 14:08:28,Yes,56,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,male,Yes,3,2,,
9/29/2024 14:08:41,Yes,50,2,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,4,4,効果的なポスターを選ばせるというより、選ばせる体で啓発活動をしているのかな？　と思いました。,燃えるゴミとして捨てられるものでも資源ゴミに分類できるものは、多少面倒くさくても燃えるゴミとは切り分けて分別しています。
9/29/2024 14:08:46,Yes,7,2,1,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,female,Yes,4,3,資源ゴミという言葉をあまり聞くことがないので、わかりづらく思いました。,できるだけ確認して分別しています。
9/29/2024 14:08:59,Yes,5,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,60dai,male,No,3,3,,
9/29/2024 14:09:01,Yes,8,4,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,70dai,male,Yes,5,5,,無駄を少なくする。
9/29/2024 14:09:04,Yes,7,4,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,40dai,male,No,1,1,,
9/29/2024 14:09:09,Yes,95,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,ゴミの分別はしないといけないと思うけど、これはどうなるのか？とか判断が難しいのがあれのも現状,わかる範囲でできるだけ分別はしてます
9/29/2024 14:09:20,Yes,6,4,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,4,4,正直どれもあまりピンとこなかったです…,
9/29/2024 14:09:28,Yes,70,2,3,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,50dai,male,No,3,3,知らなかったことがあった,出来る範囲で取り組んでいる
9/29/2024 14:09:36,Yes,77,3,1,資源ごみは燃やすごみとして分別されるものではありません。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,3,特になし,特になし
9/29/2024 14:10:18,Yes,70,2,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,30dai,male,No,2,2,,
9/29/2024 14:10:54,Yes,30,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,3,ありがちなアンケートだと思いました。,決められた分別は行っている
9/29/2024 14:10:58,Yes,60,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,4,3,,
9/29/2024 14:11:07,Yes,20,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,No,2,4,,割りばしは使わない(貰わない)
9/29/2024 14:11:20,Yes,60,4,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,2,使われる画像映像とフレーズが重要になる,出来るだけゴミを出さないようにする
9/29/2024 14:11:57,Yes,90,4,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,female,Yes,4,4,,
9/29/2024 14:14:43,Yes,90,4,1,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,female,Yes,4,4,,
