TimeStamp,Is_Participate,PosterScore,ChooseHigh_Poster,ChooseLow_Poster,ChooseHigh_Phrases1,ChooseHigh_Phrases2,ChooseHigh_Phrases3,Age,Sex,ThrowOut,Awareness_Tra,Awareness_Env,Thoughts,Acton
9/29/2024 14:03:45,Yes,30,3,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,4,3,設問が一部間違っていたような気がしました。,生ゴミを土に埋めています。
9/29/2024 14:03:49,Yes,80,2,3,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,4,3,ゴミ分別の必要性が感じた,特になし
9/29/2024 14:03:51,Yes,55,3,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,3,3,,
9/29/2024 14:03:52,Yes,35,2,3,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,30dai,female,Yes,3,2,,
9/29/2024 14:03:55,Yes,80,1,3,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,5,4,外国人は分別しない人が多い,
9/29/2024 14:03:58,Yes,39,3,1,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,30dai,male,Yes,4,4,,
9/29/2024 14:04:04,Yes,60,2,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,4,4,,
9/29/2024 14:04:07,Yes,75,1,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,male,Yes,3,3,,
9/29/2024 14:04:08,Yes,64,3,4,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,4,3,,自治体に従う
9/29/2024 14:04:17,Yes,60,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,2,2,,
9/29/2024 14:04:17,Yes,50,4,1,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,Yes,4,3,特になし。,特になし。
9/29/2024 14:04:19,Yes,45,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,4,4,,
9/29/2024 14:04:26,Yes,1,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,2,2,,
9/29/2024 14:04:26,Yes,95,3,4,資源ごみは燃やすごみとして分別されるものではありません。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,,
9/29/2024 14:04:29,Yes,80,3,2,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,3,3,,
9/29/2024 14:04:30,Yes,46,2,3,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,30dai,female,Yes,3,3,,
9/29/2024 14:04:39,Yes,95,1,3,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,4,3,,
9/29/2024 14:04:43,Yes,35,4,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,female,Yes,4,4,これからも分別に気をつけて、ゴミを出そうと思う,ゴミを減らす
9/29/2024 14:04:49,Yes,50,2,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,4,4,,
9/29/2024 14:04:58,Yes,40,4,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,3,まだまだゴミ分別が統一されていない,ペットボトル回収機のある店舗を利用する
9/29/2024 14:05:00,Yes,30,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,3,3,,
9/29/2024 14:05:03,Yes,40,2,4,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,5,4,反語みたいな表現は分かりにくい,
9/29/2024 14:05:06,Yes,90,3,4,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,Yes,4,3,ごみについて改めて考えさせられました。,
9/29/2024 14:05:08,Yes,75,3,2,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,2,2,ポスター一つで見てる側の印象が変わる,なるべくゴミになる物を買わない
9/29/2024 14:05:10,Yes,44,3,1,資源ごみは燃やすごみとして分別されるものではありません。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,female,Yes,4,4,,
9/29/2024 14:05:35,Yes,66,2,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,5,5,ゴミを捨てるのは分別を考えてから,
9/29/2024 14:05:44,Yes,60,2,3,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,other,Yes,4,4,ゴミの分別は面倒くさいけど必要なことだと再確認した,可能な限りしっかりと分別しようとしています
9/29/2024 14:05:44,Yes,30,2,3,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,30dai,male,Yes,4,3,学校教育でごみの分別くらい習うので今更感がある,
9/29/2024 14:05:45,Yes,20,3,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,No,3,3,,
9/29/2024 14:05:51,Yes,80,4,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,70dai,male,Yes,4,4,大切な問題です環境に対して皆さんとともに留意が必要です。,守れない人がまだたくさんおられます悲しいことです
9/29/2024 14:05:59,Yes,22,3,1,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,male,No,3,3,,
9/29/2024 14:06:00,Yes,10,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,3,3,,
9/29/2024 14:06:00,Yes,20,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,4,3,,
9/29/2024 14:06:09,Yes,63,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,4,4,,
9/29/2024 14:06:09,Yes,86,4,3,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,female,Yes,4,4,おもしろかった,特になし
9/29/2024 14:06:24,Yes,45,1,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,female,Yes,5,5,限りある資源は大切にしなくてはならない,リユース、リサイクル、リデュース
9/29/2024 14:06:30,Yes,98,3,2,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,,
9/29/2024 14:06:40,Yes,30,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,2,3,,
9/29/2024 14:06:42,Yes,30,2,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,40dai,female,Yes,4,3,ごみの分別について考えさせられた,再利用できるものはなるべくリサイクルに出す
9/29/2024 14:06:45,Yes,91,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,No,3,3,なし,なし
9/29/2024 14:06:51,Yes,58,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,male,Yes,3,3,ポスターが怖い,
9/29/2024 14:06:55,Yes,94,3,2,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,,
9/29/2024 14:07:02,Yes,49,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,30dai,male,Yes,3,3,,
9/29/2024 14:07:13,Yes,60,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,,
9/29/2024 14:07:27,Yes,25,2,4,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,4,3,,
9/29/2024 14:07:50,Yes,90,3,2,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,male,Yes,2,2,,
9/29/2024 14:07:51,Yes,60,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,No,4,4,,
9/29/2024 14:07:52,Yes,90,2,4,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,4,4,資源ゴミの分別の大切さ,きっちり分ける
9/29/2024 14:08:02,Yes,65,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,20dai,female,Yes,4,5,,
9/29/2024 14:08:11,Yes,93,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,4,4,ポスターでのメッセージ力はすごい力になると思う,分別をちゃんとして、リサイクルゴミはリサイクルする
9/29/2024 14:08:13,Yes,90,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,20dai,female,Yes,3,2,,
9/29/2024 14:08:15,Yes,70,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,3,3,ゴミの分別喚起も大事ですが、分別されリサイクルされた後の商品や資材に活用された結果も掲示すべきです。目標着地ゴールが見えていると、分別に取組みやすいです。,極力、リサイクル出来る物はリサイクル回収している企業に出しています。
9/29/2024 14:08:15,Yes,50,4,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,5,3,目が怖いポスターは嫌です。視線恐怖症なので,早くゴミは出す
9/29/2024 14:08:20,Yes,98,3,2,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,,
9/29/2024 14:08:27,Yes,40,2,4,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,私の地域は来年から分別が変わります。今後も気にして、ゴミ処理したいと思います。,
9/29/2024 14:08:36,Yes,80,2,3,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,50dai,female,Yes,4,4,分別は守られていない,コマーシャルで分別を流すべき
9/29/2024 14:08:44,Yes,23,2,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,3,,
9/29/2024 14:08:52,Yes,80,1,3,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,3,3,,
9/29/2024 14:08:58,Yes,60,2,4,資源ごみは燃やすごみとして分別されるものではありません。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,,資源ゴミを出す時、スチール缶とアルミ缶の確認をしっかりと行うようにしています。
9/29/2024 14:09:28,Yes,5,2,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,No,4,4,デザインは奇をてらってはいけない。,なるべく自動車は使わない。
9/29/2024 14:09:40,Yes,70,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,3,3,,
9/29/2024 14:09:49,Yes,20,2,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,60dai,male,Yes,4,3,,
9/29/2024 14:09:53,Yes,55,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,female,Yes,4,3,紙類は資源ゴミに分類しようと改めて思いました。,節水や節電を心掛けています。
9/29/2024 14:09:59,Yes,50,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,3,4,興味深い内容だったのでまた参加させて下さい,
9/29/2024 14:10:13,Yes,20,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,40dai,male,No,3,3,,
9/29/2024 14:10:22,Yes,75,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,No,4,4,,
9/29/2024 14:10:29,Yes,80,1,3,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,3,3,,
9/29/2024 14:10:48,Yes,60,3,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,60dai,male,Yes,4,4,,
9/29/2024 14:10:49,Yes,90,1,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,5,5,ゴミの分別をきちんとする,地球を綺麗に
9/29/2024 14:11:29,Yes,60,2,3,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,60dai,male,Yes,4,3,環境問題を改めて考える,もっと意識が必要
9/29/2024 14:11:51,Yes,80,3,2,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,No,4,3,特になし,出来る範囲でやる
9/29/2024 14:11:58,Yes,60,3,4,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,60dai,female,Yes,4,4,,きちんと分別をやる意識がある。
9/29/2024 14:12:03,Yes,95,3,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,3,,
9/29/2024 14:12:49,Yes,70,2,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,No,5,3,フレーズは何をしてほしいのか簡潔に短く表現したほうがよい,生ごみだけ焼却できないためバランスよくゴミにだすこと
9/29/2024 14:13:02,Yes,50,1,4,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,60dai,male,Yes,4,4,判断に迷った,複合的な品物の分別に迷いがある
9/29/2024 14:13:23,Yes,40,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,4,4,改めて分別収集に協力したいと思います。,燃えるゴミと燃えないゴミの分別はもちろんですが、庭にはコンポスターがあり、生ゴミはその中に、また新聞紙や段ボールなどは、町内の資源回収に回しています。
9/29/2024 14:15:28,Yes,80,1,2,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,20dai,female,Yes,4,4,,
