TimeStamp,Is_Participate,PosterScore,ChooseHigh_Poster,ChooseLow_Poster,ChooseHigh_Phrases1,ChooseHigh_Phrases2,ChooseHigh_Phrases3,Age,Sex,ThrowOut,Awareness_Tra,Awareness_Env,Thoughts,Acton
9/29/2024 14:02:48,Yes,7,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,3,2,,
9/29/2024 14:02:53,Yes,88,3,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,4,3,,
9/29/2024 14:02:53,Yes,20,2,4,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,Yes,3,4,ポスターはどれも訴えかけるものが少なかった,渡り鳥が好きなので、海や川にゴミが浮いているのを見ると悲しくなる
9/29/2024 14:03:01,Yes,95,3,2,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,5,3,,
9/29/2024 14:03:08,Yes,5,4,2,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,3,3,特になし,
9/29/2024 14:03:10,Yes,42,2,1,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,40dai,male,Yes,3,3,,
9/29/2024 14:03:12,Yes,80,3,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,No,3,2,,
9/29/2024 14:03:17,Yes,18,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,5,4,,
9/29/2024 14:03:22,Yes,55,2,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,30dai,male,Yes,4,3,,
9/29/2024 14:03:28,Yes,80,4,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,資源の無駄は社会問題,できるだけ分別し、資源を大切にしたいです
9/29/2024 14:03:28,Yes,87,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,70dai,male,Yes,5,4,,
9/29/2024 14:03:30,Yes,70,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,5,5,,
9/29/2024 14:03:32,Yes,50,4,2,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,3,3,大変そう,
9/29/2024 14:03:42,Yes,15,2,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,50dai,female,Yes,3,2,,
9/29/2024 14:03:46,Yes,85,3,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,3,3,,
9/29/2024 14:03:50,Yes,6,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,70dai,male,No,4,4,表現法は重要,食品ロスを減らす
9/29/2024 14:03:59,Yes,80,4,1,資源ごみは燃やすごみとして分別されるものではありません。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,male,Yes,5,4,,
9/29/2024 14:04:02,Yes,1,4,3,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,No,5,5,悪意が強すぎる,汚れた資源ごみの扱いに困る
9/29/2024 14:04:10,Yes,70,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,male,No,3,3,,
9/29/2024 14:04:28,Yes,60,2,1,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,No,3,3,,
9/29/2024 14:04:29,Yes,70,4,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,female,Yes,4,4,,
9/29/2024 14:04:35,Yes,80,3,2,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,5,3,なし,なし
9/29/2024 14:04:36,Yes,70,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,5,5,ごみの分別は大切なことであると認識した。,ごみの分別を意識しています。
9/29/2024 14:04:38,Yes,5,2,4,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,3,3,,
9/29/2024 14:04:41,Yes,90,3,2,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,30dai,male,Yes,4,3,,
9/29/2024 14:04:43,Yes,90,3,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,4,4,,
9/29/2024 14:04:51,Yes,90,3,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,No,5,3,,
9/29/2024 14:04:52,Yes,88,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,70dai,female,Yes,4,4,老若男女かゆいところに手が届く,エビデンスでまず無駄をなくす
9/29/2024 14:05:01,Yes,78,4,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,female,Yes,1,1,,
9/29/2024 14:05:03,Yes,8,2,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,No,4,3,,
9/29/2024 14:05:06,Yes,60,2,4,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,3,3,,
9/29/2024 14:05:10,Yes,6,2,3,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,5,4,,
9/29/2024 14:05:13,Yes,6,2,3,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,No,4,3,,
9/29/2024 14:06:03,Yes,3,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,female,Yes,5,3,,
9/29/2024 14:06:15,Yes,20,2,3,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,3,3,,
9/29/2024 14:06:21,Yes,50,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,いいと思います。,いいと思います。
9/29/2024 14:06:23,Yes,80,4,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,,
9/29/2024 14:06:26,Yes,80,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,40dai,female,Yes,4,3,フレーズ選びが難しかった,出来るだけ分別をする
9/29/2024 14:06:27,Yes,5,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,4,4,,
9/29/2024 14:06:37,Yes,70,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,4,3,,
9/29/2024 14:06:42,Yes,6,2,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,3,3,,
9/29/2024 14:06:45,Yes,80,3,1,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,40dai,male,No,4,4,,
9/29/2024 14:06:45,Yes,5,2,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,5,4,自分では出来ているつもりだが出来ていないこともあるかもしれないと思いました。,自治体の情報を常にチェックしている
9/29/2024 14:06:50,Yes,5,1,3,資源ごみは燃やすごみとして分別されるものではありません。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,3,4,難しい,ない
9/29/2024 14:06:51,Yes,50,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,70dai,male,Yes,3,3,特にない,特にない
9/29/2024 14:07:09,Yes,54,4,2,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,30dai,male,No,3,3,,
9/29/2024 14:07:24,Yes,75,1,4,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,4,4,シンプルな質問で良かったです定期的にアンケートをして欲しい。,いろいろ興味を引く参考になる情報がありますチャンスがあれば一度は試してみたい。
9/29/2024 14:07:25,Yes,45,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,4,3,ポスターの画像表示が何の意図をもった画像なのかわからないものが多かった,リサイクルできるものはリサイクル、ごみの分別は適切にやっていると思う
9/29/2024 14:07:42,Yes,60,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,30dai,female,Yes,3,3,少しの言い回しで伝わり方が変わるんだなと思った。,あまりゴミを出さないようにしている。
9/29/2024 14:07:55,Yes,70,2,4,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,Yes,2,3,,
9/29/2024 14:08:11,Yes,60,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,他人に意識付けさせるのはけっこう面倒,意味のある分別をしたいものである。
9/29/2024 14:08:15,Yes,50,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,興味深い,
9/29/2024 14:08:37,Yes,91,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,3,,
9/29/2024 14:08:44,Yes,85,3,4,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,60dai,female,Yes,5,5,もっと多くの人が自分の出すゴミについて関心と責任を持って取り組んでほしいと改めて思いました,できるだけ自分の出したゴミが回収してくれる業者の方の迷惑にならないように確認してから出すようにしています
9/29/2024 14:08:46,Yes,50,1,3,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,3,3,,
9/29/2024 14:08:47,Yes,10,2,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,No,4,3,,
9/29/2024 14:08:57,Yes,95,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,female,Yes,5,5,ゴミの分別はあらためてきちんとしたいと思った,できる限りの分別をしたいと思った
9/29/2024 14:09:00,Yes,70,2,4,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,5,4,まだまだ浸透させる方法があると思いました。,普段から家庭でのゴミはなるべく分けている。
9/29/2024 14:09:04,Yes,62,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,3,2,分別は大切だ。,意識を持ってやる事です。
9/29/2024 14:09:24,Yes,50,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,male,Yes,3,2,なし,なし
9/29/2024 14:09:39,Yes,60,4,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,30dai,male,No,4,2,特になし,特になし
9/29/2024 14:09:41,Yes,53,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,female,Yes,4,4,,
9/29/2024 14:10:18,Yes,50,1,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,female,Yes,5,4,資源を無駄にしてはいけない。,ごみは、自治体の分別方法を守って正しく出す。
9/29/2024 14:10:22,Yes,100,4,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,40dai,female,Yes,5,4,ない,きちんと分別する
9/29/2024 14:10:49,Yes,70,3,2,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,4,3,,使い捨て前提のものでも、再利用に耐えられれば使う
9/29/2024 14:10:53,Yes,30,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,4,4,,普段から気をつけているがもっと細かく分別しなければと思った
9/29/2024 14:11:00,Yes,50,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,5,4,特にこれと言ってありません,特にこれと言ってありません
9/29/2024 14:11:33,Yes,70,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,30dai,male,Yes,3,3,,
9/29/2024 14:12:03,Yes,100,3,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,5,4,捨てるのは簡単ゴミを処理する人の事をかんがえて,
9/29/2024 14:12:05,Yes,90,3,2,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,ゴミの分別が、どれだけ環境に効果につながるのか知りたい。,環境に効果があると信じてやっているだけである。
9/29/2024 14:13:22,Yes,90,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,No,3,4,重くてなかなか開かなかったです。,環境負荷を意識したいです。
9/29/2024 14:13:40,Yes,65,2,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,4,4,紙の扱いが間違えそうな気がしました。,なるべく市で決められた通り分別するようにしています。
9/29/2024 14:14:03,Yes,60,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,5,3,特別ありません,なるべくゴミが出ないよう心掛けている
9/29/2024 14:15:16,Yes,100,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,female,Yes,4,4,ごみの分別はわかりにくいので、認知させるためにこういうポスターなどは必要だと思った。,ゴミを減らすようにプラスチックやペットボトルよりも缶ビンなどの製品を購入している
9/29/2024 14:16:02,Yes,65,2,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,No,4,4,紙の扱いが間違えそうな気がしました。,市で決められた通りの分別をするようにしています。
9/29/2024 14:16:05,Yes,50,3,1,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,4,3,ゴミの分別について、関心が高くなった。,レジ袋を買わなくなった。
9/29/2024 14:20:05,Yes,65,2,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,No,4,4,紙の扱いを間違えそうな気がしました。,市で決められた通りの分別をするようにしています。
